dataset_label,dataset_session,dataset_row_index,dataset_manual_lap_count,dataset_manual_lap_marked,dataset_manual_lap_mark_at_ms,dataset_manual_lap_mark_age_ms,timestamp_unix_ms,uptime_ms,state,local_mode,local_mode_candidate,ai_source,ai_track_mode,line_pos,line_lost,lost_ms,balance_lr,confidence_fast,confidence_avg,sensor_sum,sensor_max,norm0,norm1,norm2,norm3,raw0,raw1,raw2,raw3,pos_norm,trend_pos,trend_pos_avg,curve_intensity,pid_error,pid_integral,pid_d_filt,pid_correction,motor_a_pwm,motor_b_pwm,base_eff,ai_confidence,ai_blend,ai_speed_factor,ai_kp_scale,ai_ki_scale,ai_kd_scale,ai_pivot_threshold,ai_pivot_cap,ai_recovery_bias,dominant_sensor,dataset_label_age_ms,dataset_label_set_at_ms,dataset_label_source,dataset_label_valid,drive_profile,intersection_active,intersection_score,last_dir,run_elapsed_ms,run_intersection_count,run_lap_estimate,seq_fast,seq_slow,timestamp_valid
curve,session_20260423_153802,83,1,0,1776980300511,6402,1776980305000,2653861,running,straight,straight,heuristic,right_soft,122,0,0,0.122353,0.860494,0.860494,1700,827,23,723,827,127,0,0,0,0,0.081333,0.022,0.009333,0.272748,0.081333,0.024356,6.25869,1.25,255,0,114,0.854623,0.58,0,0,0,0,0,0,0.123257,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.252595,right,17382,7,1,18348,0,1
straight,session_20260423_153802,84,1,0,1776980300511,6645,1776980305000,2654110,running,straight,straight,heuristic,straight,-39,0,0,-0.055138,0.857989,0.857989,1596,794,48,794,725,29,0,0,0,0,-0.026,-0.004,-0.002111,0.033491,-0.026,0.046589,-0.7106,-0.220603,99,155,127,0.919374,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.282439,left,17632,7,1,18349,0,1
straight,session_20260423_153802,85,1,0,1776980300511,6937,1776980305000,2654361,running,straight,straight,heuristic,straight,34,0,0,0.029374,0.893664,0.893664,1566,753,22,738,753,53,0,0,0,0,0.022667,-0.011333,0.001444,0.016088,0.022667,0.04192,0.315523,0.114549,142,114,128,0.952259,0.58,0,0,0,0,0,0,0.25,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.289336,right,17883,7,1,18350,0,1
curve,session_20260423_153802,86,1,0,1776980300511,7145,1776980306000,2654612,running,right_hard,right_hard,heuristic,right_hard,913,0,0,0.923118,0.937122,0.937122,1873,920,35,37,920,881,0,0,0,0,0.608667,0.006667,0.007778,0.149814,0.608667,0.136339,3.278684,1.25,155,-60,69,0.842009,0.58,0,0,0,0,0,0,0.360396,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.209576,right,18133,7,1,18351,0,1
curve,session_20260423_153802,87,1,0,1776980300511,7395,1776980306000,2654861,running,straight,straight,heuristic,left_soft,-173,0,0,-0.291528,0.870017,0.870017,1499,895,73,895,500,31,0,0,0,0,-0.115333,-0.041333,-0.013667,0.281404,-0.115333,0.185349,-6.21509,-1.25,0,252,112,0.872971,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.200737,left,18383,7,1,18352,0,1
curve,session_20260423_153802,88,1,0,1776980300511,7663,1776980306000,2655111,running,left_hard,left_hard,heuristic,left_hard,-1357,0,0,-0.907312,0.789286,0.789286,971,901,901,25,22,23,0,0,0,0,-0.904667,0.006667,0.001333,0.044427,-0.904667,0.001204,1.030676,0.094089,60,60,55,0.761098,0.58,0,0,0,0,0,0,-0.35844,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.124614,left,18633,7,1,18353,0,1
curve,session_20260423_153802,89,1,0,1776980300511,7920,1776980306000,2655362,running,left_soft,straight,heuristic,left_hard,-46,0,0,-0.073415,0.919506,0.919506,1798,915,50,915,800,33,0,0,0,0,-0.030667,-0.010667,0.028222,0.116207,-0.030667,-0.067157,1.211838,0.482497,154,60,104,0.87072,0.58,0,0,0,0,0,0,-0.371927,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.27987,left,18884,7,1,18355,0,1
straight,session_20260423_153802,90,1,0,1776980300511,8150,1776980307000,2655612,running,straight,straight,heuristic,straight,-35,0,0,-0.057235,0.931711,0.931711,1555,789,33,789,711,22,0,0,0,0,-0.023333,0.009333,-0.001667,0.007094,-0.023333,-0.067215,0.077346,0.006015,128,128,128,0.970382,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.280046,left,19134,7,1,18356,0,1
straight,session_20260423_153802,91,1,0,1776980300511,8396,1776980307000,2655862,running,straight,straight,heuristic,straight,21,0,0,0.037991,0.889875,0.889875,1553,781,21,726,781,25,0,0,0,0,0.014,0.020667,0.003111,0.109234,0.014,-0.114772,2.544179,0.777708,220,60,124,0.944439,0.58,0,0,0,0,0,0,-0.25,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.28755,right,19384,7,1,18357,0,1
curve,session_20260423_153802,92,1,0,1776980300511,8653,1776980307000,2656113,running,right_hard,right_hard,heuristic,right_soft,974,0,0,0.95373,0.911883,0.911883,1729,876,15,25,813,876,0,0,0,0,0.649333,0,0.005333,0.072619,0.649333,-0.052415,1.495468,0.875356,140,60,75,0.899761,0.58,0,0,0,0,0,0,0.19291,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.183621,right,19635,7,1,18358,0,1
curve,session_20260423_153802,93,1,0,1776980300511,8908,1776980307000,2656364,running,right_hard,right_hard,heuristic,right_hard,1348,0,0,0.91134,0.786517,0.786517,970,885,19,24,42,885,0,0,0,0,0.898667,0.006,0.007889,0.108452,0.898667,0.000134,2.237955,1.25,121,-60,54,0.729852,0.58,0,0,0,0,0,0,0.371914,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.120048,right,19886,7,1,18359,0,1
curve,session_20260423_153802,94,1,0,1776980300511,9148,1776980308000,2656614,running,right_hard,right_hard,heuristic,right_hard,1075,0,0,0.92722,0.815645,0.815645,1374,866,25,25,458,866,0,0,0,0,0.716667,-0.004667,-0.024333,0.320146,0.716667,0.000172,-6.543641,-1.25,-60,128,57,0.733286,0.58,0,0,0,0,0,0,0.339834,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.131403,right,20136,7,1,18360,0,1
curve,session_20260423_153802,95,1,0,1776980300511,9398,1776980308000,2656864,running,right_hard,right_hard,heuristic,right_soft,881,0,0,0.869091,0.870478,0.870478,1650,797,8,100,797,745,0,0,0,0,0.587333,0.014,0.062222,0.467055,0.587333,0.037059,7.943054,1.25,157,-60,70,0.854049,0.58,0,0,0,0,0,0,0.223107,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.15212,right,20386,7,1,18361,0,1
curve,session_20260423_153802,96,1,0,1776980300511,9700,1776980308000,2657116,running,left_hard,left_hard,heuristic,left_hard,-960,0,0,-0.938967,0.9368,0.9368,1704,863,863,789,25,27,0,0,0,0,-0.64,0,-0.003222,0.074809,-0.64,0.010451,-1.676904,-0.989781,60,139,70,0.877143,0.58,0,0,0,0,0,0,-0.36566,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.17962,left,20637,7,1,18362,0,1
curve,session_20260423_153802,97,1,0,1776980300511,9914,1776980308000,2657366,running,right_hard,right_hard,heuristic,right_hard,908,0,0,0.903131,0.918203,0.918203,1693,815,23,59,815,796,0,0,0,0,0.605333,-0.009333,0.000778,0.043737,0.605333,0.016122,-1.046767,-0.22507,60,89,73,0.839726,0.58,0,0,0,0,0,0,0.365218,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.179468,right,20888,7,1,18364,0,1
straight,session_20260423_153802,98,1,0,1776980300511,10181,1776980309000,2657616,running,straight,straight,heuristic,straight,-3,0,0,-0.014371,0.85742,0.85742,1670,828,19,828,798,25,0,0,0,0,-0.002,0.008667,-0.001778,0.013303,-0.002,0.056997,0.225908,0.08252,139,119,129,0.866283,0.58,0,0,0,0,0,0,0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.305431,left,21138,7,1,18365,0,1
straight,session_20260423_153802,99,1,0,1776980300511,10402,1776980309000,2657867,running,straight,straight,heuristic,straight,160,0,0,0.202638,0.898472,0.898472,1668,878,27,638,878,125,0,0,0,0,0.106667,-0.011333,-0.002778,0.141027,0.106667,0.064412,-3.359011,-1.037874,0,240,118,0.919237,0.58,0,0,0,0,0,0,0.25,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.222328,right,21389,7,1,18366,0,1
curve,session_20260423_153802,100,1,0,1776980300511,10657,1776980309000,2658117,running,right_hard,right_hard,heuristic,right_hard,924,0,0,0.913369,0.953342,0.953342,1870,895,21,60,894,895,0,0,0,0,0.616,0.004667,-0.001222,0.039683,0.616,0.118863,0.918752,0.668878,120,60,72,0.875711,0.58,0,0,0,0,0,0,0.365941,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.211174,right,21639,7,1,18367,0,1
curve,session_20260423_153802,101,2,1,1776980311415,9,1776980309000,2658368,running,right_hard,right_hard,heuristic,right_hard,1260,0,0,0.849265,0.849431,0.849431,1088,949,40,42,57,949,0,0,0,0,0.84,-0.002,0.000333,0.020751,0.84,0.010727,0.498781,0.553375,94,60,61,0.778779,0.58,0,0,0,0,0,0,0.36521,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.13288,right,21890,8,2,18368,0,1
curve,session_20260423_153802,102,2,0,1776980311415,252,1776980310000,2658618,running,right_hard,right_hard,heuristic,right_hard,905,0,0,0.911702,0.949767,0.949767,1880,919,33,50,919,878,0,0,0,0,0.603333,-0.012,-0.004222,0.117577,0.603333,0.018589,-2.686092,-0.956225,60,134,69,0.846568,0.58,0,0,0,0,0,0,0.357843,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.212148,right,22140,8,2,18369,0,1
curve,session_20260423_153802,103,2,0,1776980311415,499,1776980310000,2658870,running,left_hard,left_hard,heuristic,left_hard,-876,0,0,-0.841776,0.936944,0.936944,1757,831,831,787,108,31,0,0,0,0,-0.584,-0.015333,-0.002444,0.07584,-0.584,0.005103,-1.749342,-0.999824,60,145,73,0.877714,0.58,0,0,0,0,0,0,-0.352731,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.19031,left,22391,8,2,18370,0,1
curve,session_20260423_153802,104,2,0,1776980311415,754,1776980310000,2659119,running,left_hard,left_hard,heuristic,left_hard,-1332,0,0,-0.901709,0.791172,0.791172,936,848,848,42,23,23,0,0,0,0,-0.888,-0.005333,-0.005222,0.083498,-0.888,-0.000276,-1.774126,-1.133622,-60,119,56,0.762328,0.58,0,0,0,0,0,0,-0.358233,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.117639,left,22641,8,2,18371,0,1
curve,session_20260423_153802,105,2,0,1776980311415,1026,1776980310000,2659371,running,right_soft,right_hard,heuristic,left_hard,746,0,0,0.690476,0.951233,0.951233,2100,897,35,290,897,878,0,0,0,0,0.497333,0.114667,0.032444,0.424807,0.497333,-0.004786,8.673517,1.25,171,-60,76,0.797767,0.58,0,0,0,0,0,0,-0.340101,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.544162,right,22893,8,2,18373,0,1
curve,session_20260423_153802,106,2,0,1776980311415,1253,1776980311000,2659622,running,left_hard,left_hard,heuristic,left_hard,-938,0,0,-0.924846,0.946892,0.946892,1783,876,876,840,40,27,0,0,0,0,-0.625333,0.003333,0.001778,0.054313,-0.625333,-0.032054,1.251159,0.297558,90,60,70,0.869953,0.58,0,0,0,0,0,0,-0.369433,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.194789,left,23144,9,2,18374,0,1
curve,session_20260423_153802,107,2,0,1776980311415,1574,1776980311000,2659872,running,left_hard,left_hard,heuristic,left_hard,-908,0,0,-0.906333,0.944772,0.944772,1879,900,900,891,44,44,0,0,0,0,-0.605333,-0.001333,-0.003333,0.061688,-0.605333,-0.182344,-1.342197,-0.867454,60,132,71,0.856494,0.58,0,0,0,0,0,0,-0.365286,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.211734,left,23394,9,2,18375,0,1
straight,session_20260423_153802,108,2,0,1776980311415,1776,1776980311000,2660123,running,straight,right_hard,heuristic,straight,831,0,0,0.860741,0.800833,0.800833,1350,713,2,92,713,543,0,0,0,0,0.554,0.284667,0.088,0.548271,0.554,-0.201783,8.426777,1.25,189,0,84,0.901831,0.58,0,0,0,0,0,0,0.25,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.09031,right,23645,9,2,18376,0,1
recovery,session_20260423_153802,109,2,0,1776980311415,2025,1776980311000,2660374,running,right_hard,right_hard,heuristic,recover,1273,0,0,0.854406,0.380125,0.380125,783,690,27,30,36,690,0,0,0,0,0.848667,0.05,0.119778,0.577617,0.848667,0,7.25375,1.25,90,-60,40,0.352597,0.58,0,0,0,0,0,0,0.25,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.039279,right,23896,9,2,18378,0,1
straight,session_20260423_153802,110,2,0,1776980311415,2270,1776980312000,2660626,running,right_hard,right_hard,heuristic,straight,931,0,0,0.918346,0.939703,0.939703,1935,942,28,51,914,942,0,0,0,0,0.620667,-0.003333,0.001556,0.015102,0.620667,-0.006923,-0.284212,0.11442,91,73,82,0.934328,0.58,0,0,0,0,0,0,0.25,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.222472,right,24147,9,2,18379,0,1
recovery,session_20260423_153802,111,2,0,1776980311415,2541,1776980312000,2660876,running,recover,recover,heuristic,recover,47,1,43,0.059829,0.215203,0.215203,234,63,59,51,61,63,0,0,0,0,0.031333,0.013333,-0.041333,0.0992,0,0,0,0,180,-180,0,0.341467,0.58,0,0,0,0,0,0,0.25,right_outer,0,0,auto:line_lost,1,normal,1,0,right,24398,10,2,18381,0,1
curve,session_20260423_153802,112,2,0,1776980311415,2756,1776980312000,2661127,running,left_hard,left_hard,heuristic,left_hard,-1314,0,0,-0.881002,0.780547,0.780547,958,867,867,34,27,30,0,0,0,0,-0.876,0.004,-0.008111,0.082827,-0.876,-0.001045,-1.584005,-1.050821,-60,114,56,0.744853,0.58,0,0,0,0,0,0,-0.33978,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.118767,left,24648,10,2,18382,0,1
curve,session_20260423_153802,113,2,0,1776980311415,3014,1776980313000,2661376,running,left_hard,left_soft,heuristic,left_hard,-708,0,0,-0.897727,0.866075,0.866075,1232,830,339,830,44,19,0,0,0,0,-0.472,0.083333,0.025778,0.347331,-0.472,-0.085855,7.13661,1.25,157,-60,70,0.832727,0.58,0,0,0,0,0,0,-0.376886,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.09395,left,24898,10,2,18383,0,1
curve,session_20260423_153802,114,2,0,1776980311415,3341,1776980313000,2661627,running,left_hard,left_hard,heuristic,left_hard,-951,0,0,-0.938498,0.866372,0.866372,1691,835,835,804,33,19,0,0,0,0,-0.634,-0.004,-0.001667,0.039616,-0.634,-0.172995,-0.890407,-0.674225,60,118,71,0.852875,0.58,0,0,0,0,0,0,-0.365124,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.178247,left,25148,10,2,18384,0,1
recovery,session_20260423_153802,115,2,0,1776980311415,3543,1776980313000,2661877,running,recover,recover,heuristic,left_hard,-145,1,11,-0.090909,0.214853,0.214853,110,38,38,22,23,27,0,0,0,0,-0.096667,0.046,0.103889,0.249333,0,0,0,0,-180,180,0,0.70536,0.58,0,0,0,0,0,0,-0.348459,left_outer,0,0,auto:line_lost,1,normal,0,0,left,25398,10,2,18386,0,1
curve,session_20260423_153802,116,2,0,1776980311415,3778,1776980313000,2662126,running,left_hard,left_hard,heuristic,right_soft,-843,0,0,-0.823122,0.916125,0.916125,1877,872,839,872,137,29,0,0,0,0,-0.562,-0.040667,-0.026444,0.381656,-0.562,-0.010862,-7.954728,-1.25,-60,175,78,0.86966,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.204925,left,25648,10,2,18387,0,1
recovery,session_20260423_153802,117,2,0,1776980311415,4060,1776980314000,2662376,running,recover,recover,heuristic,recover,51,1,9,0.065421,0.270861,0.270861,107,29,27,23,28,29,0,0,0,0,0.034,0.080667,0.141667,0.34,0,0,0,0,-180,180,0,0.504881,0.58,0,0,0,0,0,0,-0.147941,right_outer,0,0,auto:line_lost,1,normal,0,0,left,25898,10,2,18389,0,1
curve,session_20260423_153802,118,2,0,1776980311415,4268,1776980314000,2662626,running,left_soft,left_soft,heuristic,left_soft,-612,0,0,-0.495896,0.932717,0.932717,2071,781,781,768,496,26,0,0,0,0,-0.408,-0.018667,-0.010556,0.26774,-0.408,-0.002099,-6.060169,-1.25,0,207,92,0.887431,0.58,0,0,0,0,0,0,-0.138376,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.550381,left,26148,10,2,18390,0,1
curve,session_20260423_153802,119,2,0,1776980311415,4533,1776980314000,2662876,running,left_hard,left_hard,heuristic,left_hard,-913,0,0,-0.903727,0.936433,0.936433,1932,934,934,905,50,43,0,0,0,0,-0.608667,-0.004667,0.003778,0.036466,-0.608667,-0.028165,0.684991,0.05541,75,69,72,0.855453,0.58,0,0,0,0,0,0,-0.372096,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.221063,left,26398,10,2,18391,0,1
straight,session_20260423_153802,120,2,0,1776980311415,4758,1776980314000,2663128,running,straight,straight,heuristic,straight,-88,0,0,-0.14162,0.938339,0.938339,1617,862,61,862,661,33,0,0,0,0,-0.058667,-0.016667,-0.005556,0.153039,-0.058667,-0.045491,-3.492636,-1.134821,0,255,120,0.950038,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.248511,left,26649,11,3,18392,0,1
straight,session_20260423_153802,121,2,0,1776980311415,5025,1776980315000,2663379,running,straight,straight,heuristic,straight,-21,0,0,-0.048636,0.829675,0.829675,1686,868,16,868,781,21,0,0,0,0,-0.014,-0.014667,-0.001556,0.059336,-0.014,-0.061721,-1.390056,-0.453592,69,183,126,0.900838,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.29323,left,26901,11,3,18393,0,1
curve,session_20260423_153802,122,2,0,1776980311415,5261,1776980315000,2663631,running,left_hard,left_hard,heuristic,left_hard,-1238,0,0,-0.827686,0.838389,0.838389,1033,900,900,44,41,48,0,0,0,0,-0.825333,-0.000667,-0.000556,0.004623,-0.825333,-0.021399,0.08225,-0.297297,60,79,61,0.787522,0.58,0,0,0,0,0,0,-0.33216,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.128297,left,27152,11,3,18394,0,1
curve,session_20260423_153802,123,2,0,1776980311415,5510,1776980315000,2663880,running,right_hard,right_hard,heuristic,left_hard,972,0,0,0.892655,0.969453,0.969453,1770,974,42,53,701,974,0,0,0,0,0.648,0.014,0.022667,0.227641,0.648,0.001696,4.331027,1.25,148,-60,66,0.866174,0.58,0,0,0,0,0,0,0.205198,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.183669,right,27402,11,3,18396,0,1
curve,session_20260423_153802,124,2,0,1776980311415,5771,1776980315000,2664130,running,right_hard,right_hard,heuristic,right_hard,1302,0,0,0.885875,0.836725,0.836725,1069,946,27,34,62,946,0,0,0,0,0.868,-0.017333,0.006222,0.056611,0.868,0.009338,-1.041936,-0.1145,60,64,58,0.835847,0.58,0,0,0,0,0,0,0.378475,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.129177,right,27652,11,3,18397,0,1
curve,session_20260423_153802,125,2,0,1776980311415,6053,1776980316000,2664380,running,right_hard,right_soft,heuristic,right_hard,514,0,0,0.494658,0.911392,0.911392,1872,877,22,451,877,522,0,0,0,0,0.342667,-0.17,-0.051889,0.445743,0.342667,0.059525,-8.030237,-1.25,0,166,74,0.872538,0.58,0,0,0,0,0,0,0.378032,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.464867,right,27902,11,3,18398,0,1
curve,session_20260423_153802,126,2,0,1776980311415,6276,1776980316000,2664631,running,left_hard,left_hard,heuristic,left_hard,-1080,0,0,-0.907671,0.918453,0.918453,1473,955,955,450,36,32,0,0,0,0,-0.72,-0.011333,0.009889,0.121094,-0.72,0.000378,2.434021,0.798269,113,60,63,0.771054,0.58,0,0,0,0,0,0,-0.364084,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.152952,left,28153,11,3,18399,0,1
recovery,session_20260423_153802,127,2,0,1776980311415,6512,1776980316000,2664882,running,left_hard,left_hard,heuristic,recover,-969,0,0,-0.937843,0.889919,0.889919,1641,846,846,744,27,24,0,0,0,0,-0.646,-0.009333,0.035111,0.233431,-0.646,-0.002858,3.729103,1.25,135,-60,60,0.378802,0.58,0,0,0,0,0,0,-0.177537,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.15753,left,28404,11,3,18401,0,1
straight,session_20260423_153802,128,2,0,1776980311415,6783,1776980316000,2665133,running,straight,straight,heuristic,straight,-85,0,0,-0.050188,0.816286,0.816286,1594,734,119,718,734,23,0,0,0,0,-0.056667,0.003333,-0.002222,0.032953,-0.056667,-0.00183,-0.690483,-0.233956,96,154,125,0.889135,0.58,0,0,0,0,0,0,-0.25,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.276095,left,28655,11,3,18402,0,1
straight,session_20260423_153802,129,2,0,1776980311415,7014,1776980317000,2665385,running,straight,straight,heuristic,straight,108,0,0,0.137255,0.860847,0.860847,1632,844,19,685,844,84,0,0,0,0,0.072,0.024,0.006778,0.178778,0.072,-0.006194,4.062771,1.25,255,0,118,0.953623,0.58,0,0,0,0,0,0,0.25,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.247027,right,28906,11,3,18403,0,1
curve,session_20260423_153802,130,2,0,1776980311415,7274,1776980317000,2665635,running,right_hard,right_hard,heuristic,right_hard,945,0,0,0.939825,0.953708,0.953708,1828,895,25,30,878,895,0,0,0,0,0.63,-0.000667,0.001778,0.015514,0.63,0.115764,0.281183,0.395841,99,60,71,0.847739,0.58,0,0,0,0,0,0,0.380071,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.203008,right,29156,11,3,18404,0,1
straight,session_20260423_153802,131,2,0,1776980311415,7514,1776980317000,2665884,running,left_hard,left_hard,heuristic,straight,-906,0,0,-0.902721,0.872333,0.872333,1727,830,813,830,57,27,0,0,0,0,-0.604,-0.048667,-0.088111,0.576126,-0.604,0.193958,-9.116491,-1.25,-60,180,80,0.9216,0.58,0,0,0,0,0,0,-0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.156729,left,29406,11,3,18405,0,1
curve,session_20260423_153802,132,2,0,1776980311415,7763,1776980317000,2666134,running,left_hard,left_hard,heuristic,left_hard,-1359,0,0,-0.914286,0.768097,0.768097,910,839,839,32,21,18,0,0,0,0,-0.906,0,0.003111,0.022283,-0.906,0.001089,0.3704,-0.19699,60,68,57,0.77069,0.58,0,0,0,0,0,0,-0.371383,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.115104,left,29656,11,3,18406,0,1
curve,session_20260423_153802,133,2,0,1776980311415,8015,1776980318000,2666384,running,left_hard,left_hard,heuristic,left_hard,-994,0,0,-0.943245,0.899358,0.899358,1621,871,871,704,23,23,0,0,0,0,-0.662667,-0.003333,0.000667,0.003392,-0.662667,-0.001334,0.044811,-0.24467,60,87,70,0.842601,0.58,0,0,0,0,0,0,-0.381252,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.164749,left,29906,11,3,18407,0,1
curve,session_20260423_153802,134,2,0,1776980311415,8263,1776980318000,2666634,running,left_hard,left_hard,heuristic,left_hard,-989,0,0,-0.959635,0.751928,0.751928,1536,795,795,710,19,12,0,0,0,0,-0.659333,-0.012,0.001222,0.011628,-0.659333,-0.023386,-0.217363,-0.361554,60,95,70,0.806366,0.58,0,0,0,0,0,0,-0.388465,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.146379,left,30156,11,3,18408,0,1
straight,session_20260423_153802,135,2,0,1776980311415,8536,1776980318000,2666885,running,straight,straight,heuristic,straight,-19,0,0,-0.044076,0.913153,0.913153,1747,890,22,890,808,27,0,0,0,0,-0.012667,-0.007333,-0.003222,0.076129,-0.012667,-0.074292,-1.7099,-0.555456,60,195,126,0.90093,0.58,0,0,0,0,0,0,0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.298216,left,30407,11,3,18409,0,1
straight,session_20260423_153802,136,2,0,1776980311415,8784,1776980318000,2667136,running,right_hard,right_hard,heuristic,straight,957,0,0,0.930032,0.931572,0.931572,1858,938,23,42,855,938,0,0,0,0,0.638,0.015333,0.004111,0.125343,0.638,-0.022495,2.88691,1.25,175,-60,78,0.909638,0.58,0,0,0,0,0,0,0.25,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.20725,right,30658,11,3,18410,0,1
curve,session_20260423_153802,137,2,0,1776980311415,9049,1776980319000,2667388,running,right_hard,right_hard,heuristic,right_hard,988,0,0,0.953881,0.96997,0.96997,1778,929,19,22,808,929,0,0,0,0,0.658667,0.003333,-0.000444,0.005696,0.658667,0.046735,0.11574,0.319999,92,60,70,0.883807,0.58,0,0,0,0,0,0,0.37834,right_outer,0,0,auto:ai_track_mode,1,normal,0,0.193579,right,30910,11,3,18411,0,1
curve,session_20260423_153802,138,2,0,1776980311415,9326,1776980319000,2667638,running,right_hard,right_soft,heuristic,right_hard,53,0,0,0.076011,0.935667,0.935667,1855,935,34,823,935,63,0,0,0,0,0.035333,-0.002,-0.065,0.385425,0.035333,0.171628,-5.735614,-1.25,0,213,95,0.866108,0.58,0,0,0,0,0,0,0.300735,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.269371,right,31160,11,3,18412,0,1
curve,session_20260423_153802,139,2,0,1776980311415,9520,1776980319000,2667889,running,left_hard,left_hard,heuristic,left_hard,-1351,0,0,-0.902762,0.770672,0.770672,905,838,838,23,21,23,0,0,0,0,-0.900667,-0.002667,-0.003444,0.049298,-0.900667,0.016034,-1.025791,-0.8076,60,101,56,0.768322,0.58,0,0,0,0,0,0,-0.351947,left_outer,0,0,auto:ai_track_mode,1,normal,0,0.115623,left,31411,11,3,18413,0,1
curve,session_20260423_153802,140,2,0,1776980311415,9770,1776980319000,2668140,running,left_soft,left_soft,heuristic,left_hard,-281,0,0,-0.277327,0.99835,0.99835,2095,992,346,992,711,46,0,0,0,0,-0.187333,-0.010667,-0.010444,0.213317,-0.187333,-0.036076,-4.706269,-1.25,0,229,102,0.833338,0.58,0,0,0,0,0,0,-0.272702,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.504696,left,31662,11,3,18415,0,1
curve,session_20260423_153802,141,2,0,1776980311415,10060,1776980320000,2668390,running,straight,straight,heuristic,left_hard,23,0,0,-0.001813,0.83115,0.83115,1655,808,21,808,764,62,0,0,0,0,0.015333,0.002667,-0.001,0.016044,0.015333,-0.09145,0.341103,0.112036,142,114,128,0.8822,0.58,0,0,0,0,0,0,0.25,left_inner,0,0,auto:ai_track_mode,1,normal,0,0.305179,left,31912,11,3,18416,0,1
curve,session_20260423_153802,142,2,0,1776980311415,10271,1776980320000,2668642,running,right_hard,right_hard,heuristic,right_hard,908,0,0,0.90592,0.954533,0.954533,1892,903,38,51,903,900,0,0,0,0,0.605333,-0.006667,-0.000889,0.018975,0.605333,-0.02097,-0.421032,0.051225,76,70,73,0.880204,0.58,0,0,0,0,0,0,0.361799,right_inner,0,0,auto:ai_track_mode,1,normal,0,0.215087,right,32163,11,3,18417,0,1
